timestamp,elapsed_sec,ear,mar,perclos,pitch,fusion_score,severity,blink_count,phone_detected
2026-07-30 21:31:25,16.67,0.1806,0.0017,27.21,169.03,0.108,NORMAL,10,False
2026-07-30 21:31:25,16.69,0.1858,0.0005,27.46,167.94,0.136,NORMAL,10,False
2026-07-30 21:31:25,16.73,0.1838,0.002,27.72,167.42,0.163,NORMAL,10,False
2026-07-30 21:31:25,16.79,0.1858,0.0063,27.97,173.91,0.191,NORMAL,10,False
2026-07-30 21:31:25,16.84,0.202,0.0029,27.87,-174.83,0.094,NORMAL,11,False
2026-07-30 21:31:25,16.87,0.1984,0.0023,27.78,-175.3,0.103,NORMAL,11,False
2026-07-30 21:31:25,16.93,0.1965,0.0008,27.68,-176.89,0.113,NORMAL,11,False
2026-07-30 21:31:25,16.96,0.2264,0.0015,27.59,-176.74,0.123,NORMAL,11,False
2026-07-30 21:31:25,17.05,0.222,0.0023,27.49,-176.81,0.132,NORMAL,11,False
2026-07-30 21:31:25,17.13,0.2014,0.0049,27.4,-175.18,0.142,NORMAL,11,False
2026-07-30 21:31:25,17.22,0.24,0.0033,27.3,-175.31,0.152,NORMAL,11,False
2026-07-30 21:31:25,17.25,0.234,0.0026,27.21,-173.99,0.162,NORMAL,11,False
2026-07-30 21:31:25,17.3,0.2356,0.0031,27.12,-174.53,0.171,NORMAL,11,False
2026-07-30 21:31:25,17.33,0.2285,0.0038,27.03,-176.34,0.181,NORMAL,11,False
2026-07-30 21:31:25,17.35,0.2331,0.0036,26.94,-177.61,0.191,NORMAL,11,False
2026-07-30 21:31:25,17.42,0.2308,0.0035,26.85,-178.78,0.201,NORMAL,11,False
2026-07-30 21:31:26,17.45,0.2264,0.0052,26.76,-179.79,0.21,NORMAL,11,False
2026-07-30 21:31:26,17.48,0.227,0.0053,26.67,-179.88,0.22,NORMAL,11,False
2026-07-30 21:31:26,17.57,0.2214,0.0062,26.58,-178.52,0.23,NORMAL,11,False
2026-07-30 21:31:26,17.61,0.2199,0.0051,26.49,177.3,0.079,NORMAL,11,False
2026-07-30 21:31:26,17.64,0.2337,0.0021,26.4,176.29,0.079,NORMAL,11,False
2026-07-30 21:31:26,17.7,0.2351,0.002,26.32,175.8,0.079,NORMAL,11,False
2026-07-30 21:31:26,17.74,0.2421,0.0052,26.23,177.4,0.079,NORMAL,11,False
2026-07-30 21:31:26,17.77,0.2388,0.0056,26.14,176.7,0.078,NORMAL,11,False
2026-07-30 21:31:26,17.82,0.2245,0.2214,26.06,175.17,0.078,NORMAL,11,False
2026-07-30 21:31:26,17.85,0.2262,0.2135,25.97,177.14,0.078,NORMAL,11,False
2026-07-30 21:31:26,17.89,0.2275,0.2079,25.89,177.07,0.078,NORMAL,11,False
2026-07-30 21:31:26,17.93,0.2435,0.3679,25.81,175.06,0.077,NORMAL,11,False
2026-07-30 21:31:26,18.0,0.2411,0.3515,25.72,177.02,0.077,NORMAL,11,False
2026-07-30 21:31:26,18.03,0.226,0.3598,25.64,178.09,0.077,NORMAL,11,False
2026-07-30 21:31:26,18.12,0.2452,0.3788,25.56,176.46,0.077,NORMAL,11,False
2026-07-30 21:31:26,18.17,0.238,0.3888,25.48,176.22,0.076,NORMAL,11,False
2026-07-30 21:31:26,18.22,0.2327,0.39,25.4,176.03,0.076,NORMAL,11,False
2026-07-30 21:31:26,18.27,0.2374,0.1683,25.32,177.54,0.076,NORMAL,11,False
2026-07-30 21:31:26,18.29,0.2466,0.1674,25.24,178.34,0.076,NORMAL,11,False
2026-07-30 21:31:26,18.32,0.2472,0.1973,25.16,177.34,0.075,NORMAL,11,False
2026-07-30 21:31:26,18.41,0.2545,0.2258,25.08,177.94,0.075,NORMAL,11,False
2026-07-30 21:31:27,18.43,0.2458,0.2338,25.0,177.64,0.075,NORMAL,11,False
2026-07-30 21:31:27,18.5,0.246,0.2373,24.92,177.68,0.075,NORMAL,11,False
2026-07-30 21:31:27,18.57,0.2543,0.2065,24.84,176.52,0.075,NORMAL,11,False
2026-07-30 21:31:27,18.61,0.2576,0.2012,24.77,176.79,0.074,NORMAL,11,False
2026-07-30 21:31:27,18.64,0.2379,0.2465,24.69,177.29,0.074,NORMAL,11,False
2026-07-30 21:31:27,18.87,0.2377,0.221,24.62,177.09,0.074,NORMAL,11,False
2026-07-30 21:31:27,18.89,0.2411,0.2464,24.54,176.86,0.074,NORMAL,11,False
2026-07-30 21:31:27,18.92,0.2399,0.2398,24.46,176.08,0.073,NORMAL,11,False
2026-07-30 21:31:27,19.17,0.232,0.2006,24.39,176.19,0.073,NORMAL,11,False
2026-07-30 21:31:27,19.2,0.2079,0.0147,24.32,175.57,0.073,NORMAL,11,False
2026-07-30 21:31:27,19.23,0.2052,0.0172,24.24,175.75,0.073,NORMAL,11,False
2026-07-30 21:31:27,19.32,0.1928,0.0067,24.17,173.85,0.073,NORMAL,11,False
2026-07-30 21:31:27,19.35,0.1946,0.0058,24.1,176.07,0.072,NORMAL,11,False
2026-07-30 21:31:27,19.39,0.1987,0.0075,24.02,174.43,0.072,NORMAL,11,False
2026-07-30 21:31:28,19.44,0.2128,0.0093,23.95,173.43,0.072,NORMAL,11,False
2026-07-30 21:31:28,19.48,0.2042,0.0082,23.88,173.24,0.072,NORMAL,11,False
2026-07-30 21:31:28,19.51,0.2156,0.0035,23.81,173.6,0.071,NORMAL,11,False
2026-07-30 21:31:28,19.61,0.2002,0.0007,23.74,172.88,0.071,NORMAL,11,False
2026-07-30 21:31:28,19.63,0.2084,0.0011,23.67,172.88,0.071,NORMAL,11,False
2026-07-30 21:31:28,19.67,0.2081,0.0009,23.6,172.87,0.071,NORMAL,11,False
2026-07-30 21:31:28,19.71,0.2198,0.0027,23.53,172.73,0.071,NORMAL,11,False
2026-07-30 21:31:28,19.78,0.2209,0.0016,23.46,174.01,0.07,NORMAL,11,False
2026-07-30 21:31:28,19.81,0.2183,0.003,23.39,173.5,0.07,NORMAL,11,False
2026-07-30 21:31:28,19.9,0.2215,0.0019,23.32,172.17,0.07,NORMAL,11,False
2026-07-30 21:31:28,19.93,0.2272,0.0018,23.26,173.22,0.07,NORMAL,11,False
2026-07-30 21:31:28,19.96,0.2281,0.0021,23.19,172.97,0.07,NORMAL,11,False
2026-07-30 21:31:28,20.01,0.2176,0.0037,23.12,173.54,0.069,NORMAL,11,False
2026-07-30 21:31:28,20.05,0.2187,0.0039,23.05,173.21,0.069,NORMAL,11,False
2026-07-30 21:31:28,20.08,0.2191,0.0036,22.99,173.28,0.069,NORMAL,11,False
2026-07-30 21:31:28,20.13,0.2124,0.0025,22.92,174.46,0.069,NORMAL,11,False
2026-07-30 21:31:28,20.15,0.2153,0.0019,22.86,173.95,0.069,NORMAL,11,False
2026-07-30 21:31:28,20.22,0.224,0.0031,22.79,173.02,0.068,NORMAL,11,False
2026-07-30 21:31:28,20.3,0.2179,0.0042,22.73,174.73,0.068,NORMAL,11,False
